Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Arce,188189,3,3,1.00,0,0,0.00,1,2,0.50,2,5,0.40,0,0,0.00
Alford,194648,25,34,0.74,6,11,0.55,21,58,0.36,30,94,0.32,59,110,0.54
Gibbs,194245,0,0,0.00,4,6,0.67,0,1,0.00,1,6,0.17,0,3,0.00
Malveaux,188619,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wilson,188260,13,17,0.76,49,100,0.49,39,101,0.39,99,277,0.36,45,87,0.52
Sheppard,179852,1,2,0.50,191,328,0.58,12,23,0.52,0,1,0.00,5,14,0.36
Robbins,180496,1,1,1.00,280,447,0.63,20,43,0.47,16,48,0.33,2,9,0.22
Weatherford,190973,36,52,0.69,12,25,0.48,58,100,0.58,60,172,0.35,62,129,0.48
McClure,183651,42,63,0.67,14,26,0.54,33,74,0.45,124,326,0.38,45,101,0.45
Holm,190168,1,1,1.00,71,134,0.53,1,11,0.09,9,19,0.47,1,5,0.20
Duval,189895,12,17,0.71,14,29,0.48,7,26,0.27,35,96,0.36,16,28,0.57
Pool,182672,22,25,0.88,54,115,0.47,17,58,0.29,28,86,0.33,7,14,0.50
Barkley,180150,8,8,1.00,5,9,0.56,7,14,0.50,10,39,0.26,5,11,0.45
Dent,184133,2,3,0.67,2,2,1.00,2,3,0.67,0,2,0.00,2,2,1.00
Means,191097,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Clinton,183201,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sommers,182237,5,8,0.62,67,115,0.58,53,152,0.35,64,206,0.31,10,30,0.33
Howard,181337,1,2,0.50,156,295,0.53,32,84,0.38,20,67,0.30,8,15,0.53
Roldan,187698,2,2,1.00,286,474,0.60,5,8,0.62,1,4,0.25,7,18,0.39
Serrano,173633,43,46,0.93,26,37,0.70,62,115,0.54,175,423,0.41,40,110,0.36
Fabris,189262,19,23,0.83,6,13,0.46,19,44,0.43,35,121,0.29,23,67,0.34
Horn,190771,2,2,1.00,1,2,0.50,0,0,0.00,3,5,0.60,1,2,0.50
Hickman,183887,0,0,0.00,9,12,0.75,0,1,0.00,1,3,0.33,1,3,0.33
Templeton,183433,8,15,0.53,4,14,0.29,13,29,0.45,21,64,0.33,11,26,0.42
Draper,176271,1,1,1.00,64,128,0.50,10,31,0.32,3,10,0.30,6,13,0.46
Patterson,186624,8,9,0.89,5,6,0.83,6,24,0.25,14,51,0.27,21,43,0.49
Breaux,187918,0,0,0.00,16,25,0.64,14,32,0.44,14,39,0.36,3,9,0.33
Longoria,185005,4,7,0.57,23,64,0.36,32,89,0.36,32,106,0.30,8,20,0.40
Harris,186528,0,3,0.00,129,279,0.46,20,43,0.47,3,12,0.25,6,14,0.43
Lombardo,178813,2,6,0.33,120,234,0.51,2,9,0.22,2,5,0.40,17,42,0.40
Picco,186691,20,32,0.62,28,54,0.52,15,51,0.29,58,148,0.39,27,63,0.43
Hurst,186420,9,13,0.69,17,37,0.46,40,94,0.43,44,158,0.28,19,34,0.56
Garcia,193912,2,2,1.00,25,67,0.37,4,15,0.27,7,32,0.22,4,9,0.44
Paul,184557,0,1,0.00,5,6,0.83,3,8,0.38,3,22,0.14,2,2,1.00
Grooms,184148,2,3,0.67,2,4,0.50,4,7,0.57,3,12,0.25,3,8,0.38
Schafer,196077,1,1,1.00,15,35,0.43,0,3,0.00,0,1,0.00,2,5,0.40
Montanari,188512,13,27,0.48,19,33,0.58,41,113,0.36,44,136,0.32,55,132,0.42
Jeffrey,189684,1,1,1.00,36,86,0.42,18,42,0.43,26,86,0.30,5,10,0.50
Pfeifer,196395,0,0,0.00,1,1,1.00,0,2,0.00,3,6,0.50,0,4,0.00
Shaffer,192456,3,6,0.50,4,7,0.57,6,19,0.32,12,30,0.40,10,22,0.45
Diehl,193932,5,8,0.62,28,63,0.44,18,60,0.30,24,82,0.29,22,50,0.44
Bermudez,183040,12,31,0.39,131,235,0.56,69,128,0.54,77,183,0.42,90,173,0.52
Massey,178588,1,4,0.25,302,538,0.56,5,23,0.22,1,2,0.50,16,28,0.57
Sterling,191384,38,53,0.72,20,39,0.51,31,86,0.36,29,110,0.26,58,123,0.47
Coelho,206074,26,35,0.74,13,28,0.46,50,110,0.45,80,207,0.39,53,113,0.47
Noonan,193715,24,34,0.71,14,23,0.61,22,59,0.37,27,105,0.26,49,98,0.50
Little,192199,1,2,0.50,24,44,0.55,8,20,0.40,9,46,0.20,4,10,0.40
Hayes,186059,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fitzgerald,185139,3,6,0.50,6,9,0.67,7,17,0.41,16,37,0.43,5,12,0.42
Bechtel,182375,0,0,0.00,1,4,0.25,0,4,0.00,1,3,0.33,1,4,0.25
Fulton,189119,4,5,0.80,12,19,0.63,2,5,0.40,2,5,0.40,4,9,0.44
Berg,186515,3,6,0.50,60,102,0.59,53,114,0.46,56,190,0.29,5,14,0.36
Cordova,184639,9,15,0.60,132,247,0.53,36,78,0.46,15,39,0.38,43,75,0.57
McGovern,185587,2,3,0.67,253,411,0.62,12,22,0.55,10,25,0.40,8,16,0.50
Reinhart,191357,44,63,0.70,17,25,0.68,25,60,0.42,55,164,0.34,87,153,0.57
Christenson,181431,44,55,0.80,23,45,0.51,34,78,0.44,126,329,0.38,68,141,0.48
Sutton,195540,0,0,0.00,0,1,0.00,1,3,0.33,2,11,0.18,0,0,0.00
Shelton,193025,0,1,0.00,5,8,0.62,4,11,0.36,8,23,0.35,1,5,0.20
Diaz,191581,3,3,1.00,22,46,0.48,19,41,0.46,13,41,0.32,12,21,0.57
Abel,187743,22,35,0.63,18,33,0.55,25,78,0.32,39,116,0.34,54,129,0.42
Vincent,180987,1,1,1.00,156,281,0.56,15,30,0.50,17,34,0.50,6,18,0.33
Hubert,185576,5,8,0.62,169,308,0.55,18,46,0.39,21,77,0.27,26,52,0.50
Austin,193529,0,0,0.00,16,32,0.50,2,8,0.25,1,2,0.50,0,0,0.00
Kaline,183055,1,2,0.50,241,374,0.64,8,16,0.50,5,23,0.22,7,11,0.64
Stoner,188785,17,21,0.81,59,110,0.54,42,98,0.43,104,248,0.42,29,67,0.43
Waddell,183147,72,111,0.65,11,20,0.55,49,143,0.34,36,100,0.36,318,647,0.49
Howard,202858,0,0,0.00,11,19,0.58,0,3,0.00,0,0,0.00,0,0,0.00
Wilder,194519,15,16,0.94,13,29,0.45,21,55,0.38,28,94,0.30,10,34,0.29
Walsh,193939,0,0,0.00,1,2,0.50,4,7,0.57,1,8,0.12,0,0,0.00
Kolb,192252,1,1,1.00,28,52,0.54,10,21,0.48,0,2,0.00,1,3,0.33
Dailey,188223,17,21,0.81,33,55,0.60,59,123,0.48,60,182,0.33,34,78,0.44
Cole,193559,0,0,0.00,45,87,0.52,2,6,0.33,1,2,0.50,3,6,0.50
McCartney,186647,2,6,0.33,4,10,0.40,17,27,0.63,20,50,0.40,7,15,0.47
Villa,194576,0,0,0.00,0,1,0.00,1,3,0.33,0,2,0.00,0,2,0.00
McMahan,182693,0,0,0.00,0,0,0.00,1,2,0.50,1,5,0.20,0,0,0.00
Velazquez,179917,4,6,0.67,44,80,0.55,35,85,0.41,86,205,0.42,8,29,0.28
Messer,196558,6,9,0.67,32,73,0.44,26,53,0.49,51,138,0.37,5,7,0.71
Bryant,196459,4,7,0.57,85,166,0.51,52,95,0.55,7,29,0.24,11,24,0.46
Wise,182971,30,38,0.79,8,27,0.30,37,84,0.44,1,4,0.25,46,79,0.58
Zhao,197242,4,5,0.80,3,7,0.43,15,34,0.44,20,53,0.38,8,18,0.44
Petrovic,202834,3,4,0.75,0,3,0.00,2,8,0.25,1,8,0.12,1,9,0.11
Martin,181150,22,29,0.76,47,82,0.57,45,110,0.41,106,265,0.40,46,125,0.37
Douglas,185655,8,12,0.67,163,316,0.52,14,31,0.45,26,65,0.40,37,79,0.47
Hunt,174308,4,5,0.80,241,414,0.58,29,61,0.48,13,37,0.35,19,37,0.51
Costa,177460,43,53,0.81,47,79,0.59,41,102,0.40,75,236,0.32,41,88,0.47
Dubois,173899,96,142,0.68,12,26,0.46,101,236,0.43,66,188,0.35,381,741,0.51
Austin,191295,13,14,0.93,12,15,0.80,9,24,0.38,16,50,0.32,13,26,0.50
Covington,189528,13,15,0.87,19,33,0.58,23,51,0.45,42,148,0.28,5,14,0.36
Samson,183937,1,1,1.00,144,239,0.60,10,19,0.53,4,16,0.25,2,4,0.50
Horton,185425,0,1,0.00,1,1,1.00,2,3,0.67,1,3,0.33,1,2,0.50
Wallace,180460,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lowe,191201,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Reynolds,186608,3,5,0.60,46,82,0.56,33,87,0.38,69,204,0.34,11,24,0.46
Farrington,174104,6,9,0.67,91,169,0.54,35,74,0.47,70,172,0.41,39,88,0.44
Weber,185016,0,1,0.00,84,156,0.54,5,11,0.45,0,2,0.00,3,9,0.33
Fry,184620,38,70,0.54,43,71,0.61,73,159,0.46,65,180,0.36,139,280,0.50
Lawrence,185336,58,89,0.65,16,28,0.57,66,168,0.39,58,184,0.32,236,505,0.47
Rasmussen,196033,6,10,0.60,8,13,0.62,12,32,0.38,21,53,0.40,9,23,0.39
Miller,191004,0,0,0.00,33,63,0.52,4,10,0.40,1,2,0.50,2,6,0.33
Baez,188472,8,9,0.89,2,4,0.50,6,17,0.35,22,61,0.36,5,13,0.38
Byrnes,184607,19,30,0.63,115,192,0.60,71,136,0.52,39,101,0.39,51,127,0.40
Parson,186620,0,0,0.00,67,101,0.66,3,7,0.43,1,10,0.10,3,6,0.50
Gay,189115,0,1,0.00,0,1,0.00,0,1,0.00,0,1,0.00,2,3,0.67
McDowell,190251,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Bell,186199,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Giles,177392,10,16,0.62,109,199,0.55,44,93,0.47,50,120,0.42,54,117,0.46
Burley,186978,4,6,0.67,121,229,0.53,37,73,0.51,8,33,0.24,23,63,0.37
Tirado,173616,5,5,1.00,242,402,0.60,24,37,0.65,13,37,0.35,7,8,0.88
Hatton,186730,31,35,0.89,25,42,0.60,32,98,0.33,79,179,0.44,8,18,0.44
Walsh,182713,82,122,0.67,13,26,0.50,53,131,0.40,55,150,0.37,291,584,0.50
Campbell,183740,17,20,0.85,10,17,0.59,7,26,0.27,26,62,0.42,14,28,0.50
Goetz,190856,0,1,0.00,13,37,0.35,9,17,0.53,4,11,0.36,2,8,0.25
Rains,189430,6,6,1.00,53,84,0.63,29,76,0.38,29,102,0.28,9,18,0.50
Murphay,186943,28,36,0.78,7,10,0.70,18,43,0.42,19,53,0.36,70,152,0.46
Rawlings,185927,0,0,0.00,120,192,0.62,5,15,0.33,5,17,0.29,1,2,0.50
Naito,195996,2,2,1.00,0,1,0.00,2,4,0.50,0,5,0.00,0,0,0.00
Graves,178800,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Waters,180776,11,15,0.73,46,74,0.62,57,108,0.53,132,305,0.43,12,30,0.40
Lane,177253,6,7,0.86,131,236,0.56,30,56,0.54,8,25,0.32,23,49,0.47
Vernon,179416,3,4,0.75,168,281,0.60,13,22,0.59,7,18,0.39,10,26,0.38
Odom,178713,39,52,0.75,35,64,0.55,52,129,0.40,96,245,0.39,43,82,0.52
Stuckey,174409,77,122,0.63,15,28,0.54,79,185,0.43,95,231,0.41,311,599,0.52
Sykes,191048,3,4,0.75,1,5,0.20,6,7,0.86,14,24,0.58,2,4,0.50
McReynolds,187076,39,58,0.67,9,19,0.47,38,95,0.40,44,131,0.34,109,212,0.51
Gregory,185340,11,14,0.79,28,54,0.52,21,43,0.49,13,39,0.33,12,23,0.52
Lytle,181819,3,3,1.00,87,168,0.52,11,23,0.48,16,26,0.62,6,14,0.43
Booth,184483,0,0,0.00,4,9,0.44,0,1,0.00,0,1,0.00,0,0,0.00
Kelsey,193347,2,3,0.67,3,6,0.50,3,7,0.43,2,4,0.50,0,1,0.00
Mora,186976,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Diggs,178833,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Scruggs,187200,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Marini,179179,1,2,0.50,30,56,0.54,15,35,0.43,54,141,0.38,9,15,0.60
Durak,201110,3,6,0.50,144,249,0.58,26,52,0.50,22,84,0.26,12,22,0.55
Nelson,183371,1,1,1.00,95,157,0.61,0,3,0.00,0,0,0.00,4,18,0.22
Day,182043,67,80,0.84,40,60,0.67,69,150,0.46,146,379,0.39,166,321,0.52
Hurst,177557,24,32,0.75,8,12,0.67,21,52,0.40,35,81,0.43,73,151,0.48
Mack,182621,13,15,0.87,38,77,0.49,39,86,0.45,96,273,0.35,13,26,0.50
Bryant,180406,0,2,0.00,85,168,0.51,4,9,0.44,0,0,0.00,5,12,0.42
Custer,177396,18,20,0.90,16,18,0.89,35,69,0.51,59,144,0.41,17,42,0.40
Stallworth,188518,7,8,0.88,13,23,0.57,15,31,0.48,24,82,0.29,14,24,0.58
William,181425,4,4,1.00,193,308,0.63,18,34,0.53,8,15,0.53,14,28,0.50
Russo,181161,0,0,0.00,5,9,0.56,1,1,1.00,0,0,0.00,0,0,0.00
Fredrickson,180473,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Cox,178550,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Paulsen,186208,2,2,1.00,1,2,0.50,3,5,0.60,3,12,0.25,3,5,0.60
O`Doherty,192756,13,15,0.87,30,76,0.39,22,81,0.27,50,153,0.33,42,100,0.42
Mullins,188609,2,7,0.29,109,209,0.52,22,56,0.39,7,23,0.30,25,45,0.56
Hayes,175597,3,3,1.00,206,369,0.56,18,38,0.47,8,23,0.35,8,13,0.62
Wells,180108,82,110,0.75,31,59,0.53,73,190,0.38,85,219,0.39,216,468,0.46
Mills,192828,30,48,0.62,23,44,0.52,83,185,0.45,101,255,0.40,112,259,0.43
Xu,207098,0,1,0.00,9,23,0.39,12,21,0.57,14,44,0.32,2,4,0.50
Conde,198266,22,29,0.76,12,15,0.80,29,68,0.43,36,80,0.45,62,132,0.47
Milam,187042,0,0,0.00,40,67,0.60,6,8,0.75,2,8,0.25,1,5,0.20
Griswold,185019,15,19,0.79,9,16,0.56,15,36,0.42,26,66,0.39,15,34,0.44
Sykes,181531,2,3,0.67,49,80,0.61,11,22,0.50,2,6,0.33,8,22,0.36
Essert,207586,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Pierce,189360,0,0,0.00,2,3,0.67,2,2,1.00,0,0,0.00,0,1,0.00
Palmer,203058,8,11,0.73,58,101,0.57,52,123,0.42,77,214,0.36,10,25,0.40
Lopez,200278,1,1,1.00,114,193,0.59,15,39,0.38,10,41,0.24,9,19,0.47
Conners,187443,3,3,1.00,185,317,0.58,12,22,0.55,4,9,0.44,4,17,0.24
Gil,186749,46,68,0.68,30,55,0.55,59,141,0.42,105,276,0.38,119,251,0.47
Roberts,179349,29,36,0.81,11,25,0.44,41,84,0.49,71,188,0.38,55,122,0.45
Franzoni,193136,4,7,0.57,1,3,0.33,5,11,0.45,6,20,0.30,2,4,0.50
Winston,189689,10,14,0.71,68,122,0.56,28,52,0.54,14,39,0.36,39,77,0.51
Howe,187223,14,27,0.52,7,9,0.78,15,49,0.31,9,39,0.23,76,160,0.47
Harley,179947,18,25,0.72,47,71,0.66,32,80,0.40,31,72,0.43,47,98,0.48
McQueen,193840,0,0,0.00,3,11,0.27,1,1,1.00,0,1,0.00,0,0,0.00
Day,189185,1,1,1.00,0,1,0.00,0,0,0.00,2,4,0.50,0,0,0.00
Correa,194542,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bunch,184710,16,29,0.55,35,69,0.51,46,103,0.45,112,268,0.42,77,193,0.40
Burrell,184550,4,6,0.67,193,327,0.59,32,95,0.34,28,82,0.34,26,50,0.52
Calvo,184369,1,2,0.50,170,280,0.61,45,61,0.74,19,46,0.41,4,14,0.29
Goetz,186399,40,53,0.75,46,75,0.61,69,139,0.50,92,232,0.40,64,145,0.44
Dupree,181071,19,28,0.68,13,25,0.52,41,110,0.37,86,218,0.39,35,85,0.41
Weatherspoon,189380,19,27,0.70,6,8,0.75,17,53,0.32,14,49,0.29,53,114,0.46
Eddy,187757,9,13,0.69,14,18,0.78,23,41,0.56,33,91,0.36,12,21,0.57
Larson,187713,6,7,0.86,41,73,0.56,7,18,0.39,2,17,0.12,21,33,0.64
Maxwell,186656,3,5,0.60,12,33,0.36,8,17,0.47,10,40,0.25,16,34,0.47
Titus,183821,0,0,0.00,51,100,0.51,8,14,0.57,3,10,0.30,3,5,0.60
Kelly,179921,5,6,0.83,1,2,0.50,2,10,0.20,5,13,0.38,9,22,0.41
O`Brien,183193,0,0,0.00,6,9,0.67,0,2,0.00,0,0,0.00,0,0,0.00
Sheppard,191516,0,0,0.00,6,11,0.55,1,2,0.50,1,2,0.50,0,1,0.00
Ludwig,185337,5,8,0.62,63,116,0.54,50,106,0.47,82,206,0.40,19,52,0.37
Sims,183292,1,6,0.17,180,326,0.55,24,48,0.50,15,37,0.41,11,21,0.52
Kovach,187000,4,8,0.50,226,390,0.58,7,15,0.47,2,6,0.33,21,38,0.55
Benson,178760,38,51,0.75,55,109,0.50,53,107,0.50,76,185,0.41,115,233,0.49
Adams,179151,36,54,0.67,4,9,0.44,56,106,0.53,35,98,0.36,143,297,0.48
Chapman,182897,2,3,0.67,5,11,0.45,7,22,0.32,17,60,0.28,5,10,0.50
Latimer,175984,35,48,0.73,17,27,0.63,38,114,0.33,2,10,0.20,122,257,0.47
Menard,190511,1,2,0.50,35,65,0.54,4,7,0.57,2,13,0.15,5,7,0.71
Maxey,185809,30,35,0.86,23,37,0.62,38,99,0.38,9,33,0.27,70,131,0.53
Polk,188436,1,1,1.00,0,1,0.00,2,4,0.50,0,3,0.00,1,1,1.00
Michael,192935,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00,0,0,0.00
Hilton,189509,0,0,0.00,0,0,0.00,2,3,0.67,0,2,0.00,1,2,0.50
Walden,188327,2,2,1.00,0,0,0.00,0,0,0.00,0,2,0.00,2,3,0.67
Pavlovi&cacute;,188506,19,32,0.59,52,93,0.56,51,126,0.40,118,304,0.39,68,138,0.49
Stevens,173388,13,19,0.68,113,199,0.57,20,42,0.48,20,46,0.43,85,150,0.57
Hoffmann,194514,1,3,0.33,135,240,0.56,6,16,0.38,6,20,0.30,9,19,0.47
Harrell,186143,39,60,0.65,29,60,0.48,57,139,0.41,89,275,0.32,50,113,0.44
Fazio,183005,48,66,0.73,19,28,0.68,41,105,0.39,49,113,0.43,118,238,0.50
Harper,194868,22,27,0.81,14,30,0.47,40,75,0.53,41,137,0.30,38,81,0.47
Cosgrove,193365,4,4,1.00,5,7,0.71,4,9,0.44,3,11,0.27,2,5,0.40
Markovi&cacute;,192970,6,8,0.75,3,7,0.43,9,19,0.47,18,45,0.40,6,14,0.43
Teterin,190178,4,6,0.67,69,126,0.55,16,29,0.55,23,56,0.41,14,22,0.64
McHenry,189639,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Gunn,190927,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wicker,184648,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Watts,187579,13,14,0.93,69,126,0.55,62,131,0.47,90,248,0.36,16,45,0.36
Ford,175279,6,7,0.86,83,153,0.54,45,87,0.52,58,177,0.33,12,29,0.41
Horvat,193562,0,1,0.00,89,132,0.67,6,15,0.40,3,4,0.75,2,8,0.25
Elrod,183293,47,61,0.77,45,68,0.66,39,90,0.43,111,340,0.33,40,80,0.50
Greene,180387,70,104,0.67,13,28,0.46,48,131,0.37,65,164,0.40,217,434,0.50
Rinaldi,179592,0,0,0.00,53,88,0.60,12,21,0.57,2,5,0.40,2,7,0.29
Mesa,188859,1,1,1.00,0,0,0.00,1,1,1.00,1,2,0.50,1,2,0.50
Wiles,182738,1,1,1.00,10,26,0.38,17,28,0.61,12,47,0.26,1,2,0.50
Merrill,181993,3,4,0.75,41,89,0.46,2,8,0.25,6,13,0.46,16,41,0.39
Jamieson,181187,14,16,0.88,8,13,0.62,31,68,0.46,0,1,0.00,16,36,0.44
Mitchell,181143,6,6,1.00,3,8,0.38,6,14,0.43,25,75,0.33,5,12,0.42
Cortes,189406,1,1,1.00,3,4,0.75,0,4,0.00,2,4,0.50,1,2,0.50
McNamara,191169,0,0,0.00,0,0,0.00,2,3,0.67,4,6,0.67,0,1,0.00
Leahy,182711,14,17,0.82,65,113,0.58,26,72,0.36,100,279,0.36,29,56,0.52
Rockwell,193782,0,1,0.00,100,206,0.49,11,25,0.44,2,15,0.13,6,18,0.33
Sanders,194352,1,1,1.00,91,168,0.54,13,27,0.48,6,16,0.38,5,15,0.33
Hoffmann,187058,57,76,0.75,35,87,0.40,47,116,0.41,33,97,0.34,109,215,0.51
Battle,180512,32,49,0.65,20,25,0.80,55,138,0.40,81,204,0.40,105,225,0.47
Stephenson,186056,0,2,0.00,1,4,0.25,2,13,0.15,3,15,0.20,6,13,0.46
Strong,184302,0,0,0.00,0,0,0.00,1,2,0.50,0,2,0.00,0,2,0.00
Crisp,182385,0,0,0.00,0,0,0.00,0,1,0.00,0,1,0.00,1,2,0.50
Latham,180699,2,3,0.67,14,35,0.40,11,21,0.52,6,23,0.26,7,16,0.44
Venable,191879,5,7,0.71,20,34,0.59,8,28,0.29,18,58,0.31,21,38,0.55
Capelli,190507,0,0,0.00,69,111,0.62,27,72,0.38,26,104,0.25,1,14,0.07
Henry,180550,1,1,1.00,1,1,1.00,1,3,0.33,0,1,0.00,1,3,0.33
Valle,181396,18,24,0.75,68,122,0.56,32,67,0.48,64,185,0.35,61,123,0.50
Stephenson,179412,2,3,0.67,100,181,0.55,23,49,0.47,48,100,0.48,7,14,0.50
Holmes,184534,0,1,0.00,211,328,0.64,21,49,0.43,10,25,0.40,2,6,0.33
Herrmann,181268,37,52,0.71,29,51,0.57,56,128,0.44,98,277,0.35,84,174,0.48
Collins,181683,62,88,0.70,14,23,0.61,63,160,0.39,53,145,0.37,229,445,0.51
Bliss,191065,12,16,0.75,31,53,0.58,36,96,0.38,70,159,0.44,32,65,0.49
Wilson,185975,1,1,1.00,1,1,1.00,3,4,0.75,1,5,0.20,1,2,0.50
Owen,185169,0,0,0.00,1,1,1.00,0,2,0.00,2,4,0.50,0,0,0.00
Daniel,183555,21,38,0.55,4,8,0.50,34,71,0.48,27,82,0.33,102,213,0.48
Odom,195515,1,2,0.50,65,112,0.58,0,3,0.00,3,4,0.75,4,7,0.57
Lynch,185648,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fulton,184176,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Galindo,181126,3,3,1.00,28,62,0.45,1,3,0.33,0,1,0.00,5,8,0.62
Edwards,190420,0,0,0.00,25,36,0.69,1,3,0.33,0,1,0.00,1,2,0.50
Newton,187769,0,0,0.00,20,35,0.57,3,7,0.43,0,2,0.00,1,1,1.00
Garrett,175014,16,21,0.76,86,136,0.63,66,146,0.45,82,203,0.40,67,137,0.49
Monti,180957,16,19,0.84,70,139,0.50,38,90,0.42,36,99,0.36,66,143,0.46
Curran,180022,5,6,0.83,267,441,0.61,4,23,0.17,10,30,0.33,11,27,0.41
Sales,180880,14,17,0.82,27,42,0.64,19,49,0.39,66,173,0.38,13,24,0.54
Burley,189243,33,38,0.87,29,40,0.72,43,109,0.39,67,206,0.33,22,44,0.50
Hartfield,190710,45,56,0.80,10,17,0.59,28,67,0.42,69,187,0.37,61,121,0.50
Olivas,187977,8,8,1.00,43,88,0.49,25,56,0.45,11,56,0.20,3,11,0.27
Glenn,187883,0,0,0.00,0,1,0.00,0,0,0.00,0,3,0.00,0,0,0.00
Quinlan,186912,8,17,0.47,8,11,0.73,8,25,0.32,11,62,0.18,21,38,0.55
Tomlin,183065,0,0,0.00,50,85,0.59,3,8,0.38,1,7,0.14,1,1,1.00
Baldwin,192148,0,0,0.00,14,17,0.82,1,1,1.00,1,2,0.50,0,0,0.00
Manning,194128,0,0,0.00,4,15,0.27,0,1,0.00,1,2,0.50,1,3,0.33
Gibson,190875,0,0,0.00,1,2,0.50,0,2,0.00,2,2,1.00,0,1,0.00
Frank,179792,0,0,0.00,0,1,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Church,184486,8,10,0.80,56,97,0.58,41,91,0.45,42,154,0.27,25,49,0.51
Pollock,182657,11,17,0.65,177,306,0.58,56,106,0.53,38,119,0.32,62,124,0.50
Cox,181516,2,5,0.40,218,388,0.56,10,16,0.62,0,2,0.00,11,27,0.41
Farrell,176895,31,41,0.76,26,53,0.49,41,100,0.41,123,338,0.36,26,66,0.39
Mansfield,181384,33,40,0.82,15,28,0.54,23,57,0.40,37,107,0.35,74,147,0.50
Daly,190768,2,5,0.40,46,120,0.38,16,38,0.42,9,19,0.47,9,20,0.45
Chase,189131,37,44,0.84,23,41,0.56,46,104,0.44,49,163,0.30,39,93,0.42
Gruber,187572,1,2,0.50,0,0,0.00,1,5,0.20,4,7,0.57,2,4,0.50
Smith,180417,1,2,0.50,14,32,0.44,14,36,0.39,19,42,0.45,3,10,0.30
Pritchard,190393,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Barker,181926,11,16,0.69,66,108,0.61,69,139,0.50,129,284,0.45,29,61,0.48
Clinton,176535,6,10,0.60,203,340,0.60,30,63,0.48,30,70,0.43,40,102,0.39
Ward,191271,1,2,0.50,88,150,0.59,12,15,0.80,11,19,0.58,4,6,0.67
Love,192092,48,58,0.83,23,31,0.74,39,96,0.41,55,172,0.32,48,108,0.44
Holder,176519,55,63,0.87,18,28,0.64,48,125,0.38,50,135,0.37,114,246,0.46
Grimm,182615,49,67,0.73,5,13,0.38,32,92,0.35,34,91,0.37,130,278,0.47
Garza,177676,9,11,0.82,42,70,0.60,14,44,0.32,28,110,0.25,25,54,0.46
Johnson,207018,0,1,0.00,0,0,0.00,1,2,0.50,1,1,1.00,2,2,1.00
Jones,188870,1,2,0.50,42,97,0.43,1,12,0.08,4,23,0.17,5,12,0.42
Graham,186775,3,4,0.75,120,222,0.54,9,18,0.50,6,13,0.46,10,15,0.67
Lawson,183502,2,2,1.00,1,1,1.00,0,2,0.00,2,6,0.33,1,2,0.50
Bolin,185219,0,0,0.00,1,1,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Suggs,184574,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Roberson,179302,13,15,0.87,67,115,0.58,48,102,0.47,77,197,0.39,20,35,0.57
Kirkpatrick,176529,9,10,0.90,213,396,0.54,23,43,0.53,20,62,0.32,37,101,0.37
Robertson,174966,14,20,0.70,174,351,0.50,24,46,0.52,9,31,0.29,47,107,0.44
Washington,179721,32,46,0.70,48,72,0.67,57,117,0.49,111,344,0.32,31,69,0.45
Dorsey,183010,51,79,0.65,22,41,0.54,50,146,0.34,55,159,0.35,175,411,0.43
Cook,193211,20,35,0.57,37,73,0.51,28,66,0.42,44,137,0.32,58,126,0.46
