Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Tolbert,196035,0,0,0.00,11,24,0.46,0,3,0.00,0,5,0.00,1,1,1.00
Forster,191303,3,5,0.60,156,217,0.72,16,40,0.40,42,93,0.45,4,8,0.50
Braxton,188751,92,130,0.71,7,18,0.39,66,158,0.42,107,285,0.38,258,516,0.50
Mantovani,189083,0,0,0.00,150,255,0.59,18,39,0.46,14,46,0.30,2,7,0.29
Woods,194030,4,5,0.80,218,338,0.64,17,37,0.46,25,66,0.38,7,18,0.39
Mills,189367,1,2,0.50,6,11,0.55,2,7,0.29,0,1,0.00,2,4,0.50
Logan,199407,3,3,1.00,37,67,0.55,27,78,0.35,0,0,0.00,1,4,0.25
Ford,192949,1,2,0.50,125,208,0.60,10,26,0.38,0,1,0.00,3,13,0.23
Gaskins,198161,2,3,0.67,141,259,0.54,3,9,0.33,0,1,0.00,3,8,0.38
Murry,208628,6,8,0.75,16,35,0.46,14,23,0.61,1,1,1.00,2,7,0.29
Conte,200113,15,16,0.94,11,22,0.50,29,67,0.43,1,5,0.20,9,22,0.41
Howard,208942,0,0,0.00,19,38,0.50,1,2,0.50,0,0,0.00,0,1,0.00
Murry,205883,6,8,0.75,16,35,0.46,14,23,0.61,1,1,1.00,2,7,0.29
James,192352,35,43,0.81,3,10,0.30,52,123,0.42,2,6,0.33,50,116,0.43
Jordan,189577,16,18,0.89,24,39,0.62,38,95,0.40,0,0,0.00,9,15,0.60
Jackson,193507,6,8,0.75,50,95,0.53,62,131,0.47,4,4,1.00,12,28,0.43
Boone,207533,0,0,0.00,0,0,0.00,0,1,0.00,0,2,0.00,0,1,0.00
Russo,199683,4,5,0.80,160,240,0.67,14,32,0.44,0,0,0.00,13,32,0.41
Garza,192080,3,4,0.75,139,236,0.59,6,11,0.55,0,0,0.00,1,9,0.11
Pellegrini,191281,47,65,0.72,15,36,0.42,58,120,0.48,1,6,0.17,98,192,0.51
Hurley,199216,1,2,0.50,54,90,0.60,60,124,0.48,99,302,0.33,6,15,0.40
Walker,204028,2,2,1.00,170,296,0.57,16,32,0.50,10,31,0.32,4,10,0.40
Becker,195828,0,0,0.00,2,9,0.22,0,0,0.00,0,0,0.00,0,0,0.00
Fisher,205061,35,39,0.90,32,55,0.58,42,92,0.46,144,368,0.39,24,56,0.43
Tyree,195889,23,32,0.72,16,30,0.53,78,142,0.55,142,376,0.38,39,82,0.48
Sanders,194269,1,2,0.50,24,47,0.51,7,10,0.70,0,1,0.00,7,19,0.37
Barber,199611,7,9,0.78,13,40,0.33,19,37,0.51,49,146,0.34,5,11,0.45
Murphay,197915,4,6,0.67,1,1,1.00,1,2,0.50,0,2,0.00,6,10,0.60
Baker,199662,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Adcock,199193,0,1,0.00,0,3,0.00,2,4,0.50,0,0,0.00,1,2,0.50
Dickson,209163,0,1,0.00,143,245,0.58,10,20,0.50,15,33,0.45,6,15,0.40
Freeman,198337,22,33,0.67,3,11,0.27,20,45,0.44,6,24,0.25,68,152,0.45
Bingham,206455,0,0,0.00,3,3,1.00,0,0,0.00,0,0,0.00,0,0,0.00
York,189107,26,36,0.72,91,154,0.59,63,107,0.59,136,304,0.45,80,163,0.49
Kiefer,209960,0,0,0.00,116,214,0.54,31,65,0.48,7,33,0.21,6,9,0.67
Dalton,190302,4,6,0.67,74,162,0.46,12,23,0.52,4,14,0.29,7,23,0.30
Wetzel,195992,29,32,0.91,50,85,0.59,54,107,0.50,198,495,0.40,13,35,0.37
Cole,199494,35,52,0.67,15,28,0.54,25,74,0.34,44,155,0.28,139,275,0.51
Jones,204900,5,5,1.00,29,49,0.59,8,15,0.53,5,12,0.42,14,24,0.58
Goforth,203511,19,28,0.68,42,74,0.57,36,84,0.43,68,168,0.40,55,104,0.53
Dressler,199174,28,39,0.72,9,12,0.75,25,67,0.37,37,94,0.39,62,136,0.46
Meadows,194527,2,3,0.67,11,13,0.85,4,18,0.22,5,22,0.23,3,6,0.50
Garland,204267,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
Adams,194307,0,0,0.00,12,19,0.63,0,1,0.00,0,0,0.00,0,1,0.00
Thacker,197779,0,0,0.00,4,7,0.57,1,3,0.33,2,9,0.22,0,1,0.00
Trout,206584,2,4,0.50,68,137,0.50,21,44,0.48,9,42,0.21,14,30,0.47
Stewart,199404,22,32,0.69,123,255,0.48,52,129,0.40,49,148,0.33,69,154,0.45
Landry,194539,5,8,0.62,106,189,0.56,21,49,0.43,7,31,0.23,31,56,0.55
Andrews,205649,8,13,0.62,16,32,0.50,6,39,0.15,29,87,0.33,9,20,0.45
Carrasco,195453,148,197,0.75,29,57,0.51,93,231,0.40,184,496,0.37,458,901,0.51
Richards,197080,3,3,1.00,33,73,0.45,4,13,0.31,4,13,0.31,3,10,0.30
Travis,209568,1,2,0.50,5,12,0.42,1,7,0.14,2,11,0.18,3,5,0.60
Iwakuma,201296,49,54,0.91,28,47,0.60,46,108,0.43,47,157,0.30,18,26,0.69
Orr,199399,2,2,1.00,0,3,0.00,4,5,0.80,1,8,0.12,1,4,0.25
Myrick,205133,1,1,1.00,102,171,0.60,10,22,0.45,5,16,0.31,3,8,0.38
Lindquist,206904,0,1,0.00,8,17,0.47,1,1,1.00,0,2,0.00,2,2,1.00
Reis,201673,0,0,0.00,123,188,0.65,6,16,0.38,0,0,0.00,1,3,0.33
Hawley,207910,0,0,0.00,0,0,0.00,2,2,1.00,0,4,0.00,1,2,0.50
Runyon,199561,4,5,0.80,91,152,0.60,4,12,0.33,15,31,0.48,3,7,0.43
May,196725,41,65,0.63,44,88,0.50,70,137,0.51,109,262,0.42,162,315,0.51
Taylor,189763,2,2,1.00,290,441,0.66,8,24,0.33,13,30,0.43,5,10,0.50
Mahan,203168,39,47,0.83,33,52,0.63,125,257,0.49,4,10,0.40,40,92,0.43
Braswell,190649,28,34,0.82,13,19,0.68,20,51,0.39,35,110,0.32,35,86,0.41
Kirsch,191175,1,2,0.50,1,2,0.50,2,3,0.67,3,6,0.50,5,6,0.83
Liu,208082,0,0,0.00,4,11,0.36,1,3,0.33,0,0,0.00,0,0,0.00
Bowser,196484,16,21,0.76,11,19,0.58,15,33,0.45,43,106,0.41,45,86,0.52
Rainey,205354,54,61,0.89,22,44,0.50,37,69,0.54,112,286,0.39,15,36,0.42
Gomez,205621,13,16,0.81,54,85,0.64,24,68,0.35,73,190,0.38,35,60,0.58
Boyd,213266,15,22,0.68,152,277,0.55,23,55,0.42,37,117,0.32,35,85,0.41
Coleman,206322,1,1,1.00,103,192,0.54,25,54,0.46,7,19,0.37,4,12,0.33
Rizzo,207033,54,63,0.86,29,58,0.50,64,124,0.52,142,384,0.37,48,91,0.53
Perez,193329,74,85,0.87,25,47,0.53,75,162,0.46,100,301,0.33,187,373,0.50
Kastelic,223070,21,25,0.84,15,22,0.68,24,44,0.55,22,73,0.30,14,24,0.58
Chester,215466,2,5,0.40,33,58,0.57,11,22,0.50,27,86,0.31,7,8,0.88
Žagar,216762,0,0,0.00,102,171,0.60,21,55,0.38,7,18,0.39,3,8,0.38
Eriksson,219190,0,0,0.00,96,138,0.70,9,22,0.41,4,11,0.36,2,8,0.25
Virtanen,219394,10,11,0.91,3,7,0.43,7,21,0.33,8,45,0.18,9,22,0.41
Marino,207515,0,0,0.00,2,2,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Heaton,197374,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Gustafson,195884,10,14,0.71,37,70,0.53,23,43,0.53,70,159,0.44,23,41,0.56
Barlow,193685,10,11,0.91,212,351,0.60,32,72,0.44,20,49,0.41,43,91,0.47
Howe,191967,12,18,0.67,224,366,0.61,12,24,0.50,2,23,0.09,40,84,0.48
Irwin,193124,27,31,0.87,30,63,0.48,24,63,0.38,50,156,0.32,34,68,0.50
Paige,203464,15,19,0.79,23,57,0.40,20,50,0.40,35,117,0.30,40,65,0.62
Murray,208935,0,0,0.00,108,198,0.55,14,32,0.44,7,22,0.32,6,9,0.67
Hodson,192519,3,4,0.75,277,410,0.68,18,33,0.55,23,64,0.36,10,15,0.67
Irving,192745,40,53,0.75,30,53,0.57,46,93,0.49,111,309,0.36,22,43,0.51
Hunt,191892,57,94,0.61,18,26,0.69,60,148,0.41,48,132,0.36,291,607,0.48
Johnson,202816,22,27,0.81,9,16,0.56,18,48,0.38,36,85,0.42,58,122,0.48
Dean,204706,1,2,0.50,67,103,0.65,8,12,0.67,0,2,0.00,3,5,0.60
Zambrano,193581,16,18,0.89,11,20,0.55,17,42,0.40,19,58,0.33,19,39,0.49
Lawrence,198286,4,7,0.57,86,155,0.55,28,63,0.44,20,60,0.33,6,11,0.55
Best,203670,0,0,0.00,24,34,0.71,13,28,0.46,19,56,0.34,1,4,0.25
Lemon,197392,0,0,0.00,21,28,0.75,0,0,0.00,0,3,0.00,0,0,0.00
Greene,206947,2,3,0.67,0,0,0.00,1,1,1.00,0,1,0.00,1,2,0.50
Garrett,195200,8,13,0.62,117,180,0.65,37,82,0.45,88,234,0.38,11,30,0.37
Glover,200359,4,6,0.67,95,191,0.50,9,26,0.35,6,25,0.24,9,22,0.41
Ryan,203458,3,3,1.00,129,213,0.61,7,13,0.54,4,23,0.17,11,32,0.34
Jackson,210794,11,15,0.73,29,54,0.54,6,25,0.24,33,74,0.45,8,14,0.57
Messina,187956,80,128,0.62,30,52,0.58,57,172,0.33,72,182,0.40,289,587,0.49
Grasso,201323,2,3,0.67,30,73,0.41,7,16,0.44,1,10,0.10,9,16,0.56
Blakely,202229,47,61,0.77,25,52,0.48,53,103,0.51,66,216,0.31,33,69,0.48
Austin,192270,1,1,1.00,102,216,0.47,12,20,0.60,0,2,0.00,2,4,0.50
Simmons,199076,38,44,0.86,23,42,0.55,33,75,0.44,77,255,0.30,7,23,0.30
Goldberg,202842,3,5,0.60,8,14,0.57,10,30,0.33,0,3,0.00,2,5,0.40
Fulkerson,207785,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00,1,3,0.33
Melton,209648,7,12,0.58,29,48,0.60,26,57,0.46,53,131,0.40,7,15,0.47
Reeves,208831,1,1,1.00,48,106,0.45,9,34,0.26,16,31,0.52,5,10,0.50
Amemiya,201309,3,4,0.75,101,174,0.58,14,23,0.61,4,14,0.29,7,11,0.64
Lauretti,201325,4,9,0.44,8,14,0.57,11,28,0.39,14,50,0.28,11,24,0.46
Larsen,206025,18,28,0.64,4,11,0.36,21,63,0.33,22,54,0.41,58,127,0.46
Roberts,201527,13,20,0.65,12,15,0.80,10,42,0.24,10,39,0.26,24,66,0.36
Pike,205221,14,27,0.52,22,48,0.46,24,52,0.46,29,86,0.34,25,46,0.54
Meyer,201981,1,2,0.50,121,194,0.62,30,55,0.55,6,25,0.24,9,21,0.43
Kos,208154,15,20,0.75,19,40,0.47,16,43,0.37,44,125,0.35,7,15,0.47
Roth,192871,0,0,0.00,51,97,0.53,2,4,0.50,1,1,1.00,1,4,0.25
Boyd,209821,0,0,0.00,2,4,0.50,2,2,1.00,2,6,0.33,0,0,0.00
Armstrong,196312,1,2,0.50,89,149,0.60,4,13,0.31,3,15,0.20,14,28,0.50
Brubaker,194145,16,20,0.80,41,63,0.65,28,60,0.47,46,116,0.40,35,78,0.45
Gamble,193871,22,27,0.81,7,15,0.47,27,49,0.55,34,90,0.38,43,108,0.40
Leyva,195312,3,3,1.00,4,9,0.44,7,12,0.58,6,19,0.32,7,17,0.41
Shelton,192921,64,80,0.80,52,99,0.53,77,172,0.45,122,297,0.41,176,341,0.52
Mathew,195943,0,1,0.00,187,339,0.55,12,21,0.57,10,34,0.29,11,30,0.37
Pozzi,198425,2,3,0.67,263,416,0.63,8,14,0.57,12,45,0.27,11,17,0.65
Huntley,197492,23,27,0.85,27,55,0.49,31,80,0.39,96,301,0.32,20,41,0.49
Gray,204480,17,25,0.68,15,33,0.45,36,80,0.45,79,224,0.35,28,70,0.40
Hudson,190575,2,2,1.00,81,144,0.56,11,30,0.37,7,22,0.32,9,27,0.33
Langley,195099,0,0,0.00,6,17,0.35,13,23,0.57,38,72,0.53,2,3,0.67
Stevens,195365,16,26,0.62,6,11,0.55,12,43,0.28,16,37,0.43,43,100,0.43
Ayres,192572,0,0,0.00,0,0,0.00,1,1,1.00,3,5,0.60,0,0,0.00
Lindgren,193940,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00,0,1,0.00
Barone,205819,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Gentry,207974,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
DeHart,205172,3,3,1.00,1,6,0.17,2,8,0.25,5,21,0.24,3,8,0.38
Richard,209734,0,0,0.00,81,156,0.52,24,50,0.48,18,39,0.46,0,2,0.00
Lloyd,222290,1,1,1.00,11,27,0.41,4,5,0.80,0,2,0.00,0,0,0.00
Crum,208273,5,6,0.83,0,3,0.00,1,5,0.20,5,13,0.38,1,2,0.50
Moore,188099,50,62,0.81,18,28,0.64,25,59,0.42,42,123,0.34,81,149,0.54
Burcak,216874,1,2,0.50,30,69,0.43,4,8,0.50,0,6,0.00,5,9,0.56
McLaughlin,199375,49,75,0.65,21,39,0.54,50,111,0.45,88,244,0.36,126,253,0.50
Marshall,201171,3,4,0.75,177,286,0.62,15,40,0.38,11,26,0.42,17,32,0.53
Wilkinson,201477,12,14,0.86,8,18,0.44,5,15,0.33,23,57,0.40,3,16,0.19
Donaldson,214206,6,7,0.86,25,50,0.50,7,31,0.23,41,112,0.37,5,11,0.45
Lenz,194025,15,27,0.56,42,71,0.59,37,82,0.45,58,141,0.41,87,153,0.57
Aragao,203706,2,2,1.00,178,281,0.63,17,44,0.39,6,17,0.35,7,14,0.50
O`Neil,191413,35,43,0.81,21,34,0.62,24,53,0.45,39,134,0.29,23,48,0.48
Halstead,201572,11,14,0.79,63,113,0.56,43,91,0.47,73,198,0.37,15,26,0.58
Moore,203349,19,25,0.76,41,97,0.42,39,76,0.51,65,173,0.38,17,43,0.40
Bailey,202261,4,4,1.00,145,259,0.56,30,64,0.47,20,54,0.37,12,23,0.52
Small,205966,7,8,0.88,5,10,0.50,11,22,0.50,11,34,0.32,4,14,0.29
Frost,208423,20,27,0.74,4,8,0.50,18,40,0.45,15,46,0.33,49,105,0.47
Martini,197030,38,42,0.90,16,32,0.50,19,60,0.32,31,78,0.40,74,156,0.47
Tucker,189445,41,68,0.60,65,113,0.58,46,111,0.41,72,187,0.39,150,303,0.50
Pierre,193799,1,4,0.25,94,152,0.62,10,28,0.36,11,30,0.37,4,6,0.67
Campos,194416,31,45,0.69,34,64,0.53,53,107,0.50,63,170,0.37,78,165,0.47
Hines,193369,45,58,0.78,18,34,0.53,49,119,0.41,90,218,0.41,100,201,0.50
Donaldson,190421,2,4,0.50,56,115,0.49,16,36,0.44,21,55,0.38,18,40,0.45
Gaskins,199497,1,1,1.00,28,39,0.72,9,15,0.60,6,12,0.50,1,6,0.17
King,207102,2,2,1.00,4,5,0.80,4,10,0.40,4,18,0.22,0,3,0.00
Phelps,192718,21,28,0.75,30,47,0.64,40,80,0.50,63,172,0.37,40,75,0.53
Snodgrass,203401,0,0,0.00,102,150,0.68,17,36,0.47,12,26,0.46,2,3,0.67
Zimmerman,209743,2,2,1.00,13,23,0.57,0,2,0.00,5,16,0.31,0,0,0.00
Watkins,198539,0,0,0.00,21,33,0.64,13,26,0.50,9,19,0.47,2,3,0.67
Quinn,213490,0,0,0.00,0,0,0.00,2,7,0.29,3,9,0.33,0,3,0.00
McDonnell,205157,4,5,0.80,89,182,0.49,29,79,0.37,63,178,0.35,8,24,0.33
Rice,198859,1,2,0.50,151,275,0.55,26,55,0.47,1,4,0.25,12,26,0.46
Dickson,191315,2,5,0.40,322,566,0.57,27,50,0.54,10,27,0.37,14,31,0.45
Feldman,208640,49,57,0.86,31,63,0.49,32,78,0.41,153,427,0.36,25,61,0.41
England,199669,38,47,0.81,56,96,0.58,129,279,0.46,4,20,0.20,28,70,0.40
Arnold,213522,6,6,1.00,3,7,0.43,8,19,0.42,11,27,0.41,4,7,0.57
Orlando,213806,3,6,0.50,2,6,0.33,8,20,0.40,18,47,0.38,4,13,0.31
Humphrey,201684,1,1,1.00,63,122,0.52,5,15,0.33,0,0,0.00,2,5,0.40
Hunt,198487,0,0,0.00,0,2,0.00,1,1,1.00,2,2,1.00,0,0,0.00
Bachman,199918,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hendricks,205480,0,0,0.00,4,7,0.57,2,6,0.33,5,11,0.45,0,0,0.00
Nakashima,209493,0,0,0.00,1,1,1.00,1,2,0.50,1,3,0.33,0,0,0.00
Preston,193334,23,27,0.85,102,166,0.61,90,209,0.43,1,4,0.25,45,88,0.51
Blocker,195472,7,8,0.88,103,179,0.58,14,40,0.35,6,11,0.55,19,42,0.45
Shore,193103,0,0,0.00,66,124,0.53,2,6,0.33,1,6,0.17,3,5,0.60
Morrison,189053,44,66,0.67,45,72,0.62,40,98,0.41,135,398,0.34,60,112,0.54
Baumgartner,189908,87,131,0.66,18,33,0.55,103,234,0.44,143,390,0.37,315,667,0.47
Rosado,202244,0,0,0.00,76,134,0.57,8,20,0.40,7,20,0.35,6,15,0.40
Whipple,195323,0,0,0.00,0,4,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Frazier,202723,8,10,0.80,9,15,0.60,10,35,0.29,17,56,0.30,3,8,0.38
Drake,199055,11,15,0.73,11,25,0.44,14,44,0.32,59,178,0.33,11,31,0.35
Katz,206781,1,1,1.00,0,1,0.00,1,8,0.12,2,7,0.29,0,0,0.00
Harkins,206796,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
McGrew,205868,1,3,0.33,1,4,0.25,0,3,0.00,0,5,0.00,0,0,0.00
Arenas,209149,1,1,1.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Rose,198231,2,5,0.40,55,103,0.53,28,55,0.51,53,148,0.36,15,36,0.42
Cheatham,203421,0,1,0.00,173,291,0.59,18,59,0.31,16,47,0.34,2,6,0.33
Denney,198872,3,3,1.00,331,508,0.65,12,20,0.60,0,0,0.00,12,21,0.57
Hallman,196543,36,52,0.69,15,23,0.65,43,81,0.53,48,131,0.37,78,177,0.44
Hawkins,197918,23,34,0.68,8,20,0.40,29,63,0.46,45,138,0.33,67,133,0.50
McFadden,209730,4,4,1.00,8,17,0.47,6,11,0.55,3,18,0.17,0,1,0.00
Jackson,202325,11,13,0.85,20,31,0.65,16,43,0.37,26,81,0.32,1,15,0.07
Mayfield,209745,4,6,0.67,13,25,0.52,4,15,0.27,14,34,0.41,1,8,0.12
Hickman,209658,6,7,0.86,70,152,0.46,29,70,0.41,32,95,0.34,5,14,0.36
Irizarry,198465,1,3,0.33,1,2,0.50,0,4,0.00,6,12,0.50,1,3,0.33
Epps,200861,0,0,0.00,0,0,0.00,0,1,0.00,0,2,0.00,0,1,0.00
Phillips,208422,9,16,0.56,32,69,0.46,57,105,0.54,57,153,0.37,33,63,0.52
Esposito,200642,0,1,0.00,152,288,0.53,10,32,0.31,17,46,0.37,7,17,0.41
Spence,188884,0,1,0.00,178,337,0.53,41,97,0.42,19,73,0.26,7,13,0.54
Levine,188041,25,41,0.61,33,66,0.50,40,95,0.42,61,165,0.37,69,148,0.47
O`Brien,198292,53,72,0.74,26,51,0.51,77,195,0.39,0,11,0.00,184,369,0.50
Morrison,203609,2,4,0.50,46,96,0.48,13,27,0.48,6,20,0.30,21,38,0.55
Kawamura,197067,13,15,0.87,16,33,0.48,22,60,0.37,34,93,0.37,20,41,0.49
McVey,205213,0,0,0.00,0,0,0.00,3,5,0.60,1,2,0.50,0,4,0.00
Lane,193036,9,16,0.56,3,7,0.43,16,38,0.42,11,42,0.26,31,75,0.41
Perkins,201373,1,3,0.33,6,10,0.60,4,10,0.40,0,8,0.00,3,6,0.50
Chambers,197753,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,2,0.00
Ferguson,207968,1,1,1.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Bowman,195561,18,27,0.67,97,169,0.57,39,83,0.47,79,233,0.34,70,131,0.53
Nicholson,190563,2,2,1.00,219,361,0.61,10,27,0.37,0,0,0.00,7,12,0.58
Banks,195608,0,0,0.00,106,218,0.49,12,34,0.35,2,7,0.29,11,21,0.52
Egan,203886,30,37,0.81,37,76,0.49,53,119,0.45,69,227,0.30,33,82,0.40
Jackson,188630,38,44,0.86,19,29,0.66,25,80,0.31,39,141,0.28,56,107,0.52
Moore,200452,1,3,0.33,53,119,0.45,33,89,0.37,36,108,0.33,7,17,0.41
Green,197945,11,18,0.61,7,16,0.44,18,49,0.37,15,49,0.31,19,45,0.42
Wade,202481,2,3,0.67,40,78,0.51,6,15,0.40,0,3,0.00,5,14,0.36
Pressley,193126,2,2,1.00,1,4,0.25,9,17,0.53,7,15,0.47,1,4,0.25
Sanders,203571,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hough,207140,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Griffin,207307,0,0,0.00,1,4,0.25,0,0,0.00,0,1,0.00,0,1,0.00
Craven,200281,12,17,0.71,40,78,0.51,34,85,0.40,61,192,0.32,37,63,0.59
Lindsey,206774,0,3,0.00,82,163,0.50,29,59,0.49,11,36,0.31,7,13,0.54
Tolliver,199873,5,12,0.42,55,134,0.41,24,59,0.41,14,51,0.27,27,65,0.42
Beyer,205665,13,18,0.72,14,28,0.50,40,98,0.41,83,254,0.33,46,99,0.46
Handy,195481,13,17,0.76,50,95,0.53,39,107,0.36,43,129,0.33,56,130,0.43
Logsdon,193087,0,0,0.00,2,2,1.00,0,2,0.00,1,6,0.17,0,2,0.00
Hershberger,200656,11,14,0.79,14,23,0.61,13,34,0.38,19,71,0.27,17,38,0.45
Emerson,205668,2,3,0.67,79,148,0.53,2,6,0.33,1,7,0.14,6,14,0.43
Wilbur,206559,17,21,0.81,22,50,0.44,61,143,0.43,155,386,0.40,32,59,0.54
Eaton,193926,0,0,0.00,2,6,0.33,2,8,0.25,3,12,0.25,0,9,0.00
Bass,209675,0,0,0.00,1,2,0.50,0,1,0.00,0,0,0.00,0,0,0.00
Ritter,194653,0,0,0.00,2,4,0.50,0,1,0.00,0,0,0.00,0,0,0.00
Lindberg,196059,6,7,0.86,59,123,0.48,23,63,0.37,53,130,0.41,6,14,0.43
Moore,205471,0,1,0.00,114,218,0.52,11,31,0.35,16,42,0.38,2,10,0.20
Handy,199861,0,1,0.00,100,172,0.58,5,17,0.29,3,15,0.20,6,17,0.35
McMurray,196651,33,45,0.73,27,68,0.40,62,132,0.47,123,346,0.36,72,150,0.48
Kelley,189604,14,24,0.58,10,14,0.71,32,55,0.58,55,149,0.37,22,48,0.46
Payne,200126,9,16,0.56,4,8,0.50,23,44,0.52,13,37,0.35,39,98,0.40
Pillar,202568,19,32,0.59,19,38,0.50,36,80,0.45,47,124,0.38,59,114,0.52
Fountain,210205,3,3,1.00,5,12,0.42,3,9,0.33,11,23,0.48,3,7,0.43
McMullin,192389,0,1,0.00,107,187,0.57,11,32,0.34,7,31,0.23,3,19,0.16
Latham,204835,42,66,0.64,31,62,0.50,51,113,0.45,67,166,0.40,151,313,0.48
Calhoun,206771,0,0,0.00,7,15,0.47,2,2,1.00,1,1,1.00,0,2,0.00
Caldwell,198045,0,0,0.00,25,40,0.62,0,0,0.00,5,7,0.71,0,2,0.00
Casanova,197348,7,7,1.00,51,85,0.60,38,95,0.40,86,229,0.38,9,18,0.50
McKnight,188477,3,3,1.00,68,127,0.54,9,19,0.47,2,4,0.50,8,26,0.31
Kirk,202546,0,1,0.00,248,417,0.59,12,30,0.40,6,24,0.25,8,21,0.38
Russo,204432,22,27,0.81,23,49,0.47,56,116,0.48,108,332,0.33,15,43,0.35
Bower,204518,67,97,0.69,10,19,0.53,53,142,0.37,60,187,0.32,266,532,0.50
Stacy,222886,3,4,0.75,2,4,0.50,4,9,0.44,2,12,0.17,1,7,0.14
Hayes,202918,1,3,0.33,39,82,0.48,8,19,0.42,5,21,0.24,14,31,0.45
Douglas,200904,9,9,1.00,7,9,0.78,10,22,0.45,23,61,0.38,9,15,0.60
Jimenez,214534,16,19,0.84,12,26,0.46,31,51,0.61,26,79,0.33,13,25,0.52
Gordon,206021,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
McKinley,197287,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Slater,223726,1,1,1.00,20,49,0.41,2,13,0.15,0,2,0.00,3,5,0.60
Arslan,223270,0,0,0.00,16,33,0.48,4,6,0.67,1,4,0.25,0,1,0.00
Fountain,206166,0,0,0.00,0,0,0.00,1,2,0.50,0,2,0.00,0,1,0.00
Nunez,199913,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Jarvis,221666,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Beasley,192669,12,12,1.00,69,150,0.46,31,86,0.36,0,3,0.00,2,10,0.20
Ayers,200585,40,56,0.71,71,137,0.52,34,95,0.36,64,230,0.28,108,216,0.50
Webb,188727,6,9,0.67,216,351,0.62,3,11,0.27,0,0,0.00,28,69,0.41
Rogers,195507,75,99,0.76,27,57,0.47,61,140,0.44,86,304,0.28,150,320,0.47
Jennings,190229,51,68,0.75,19,32,0.59,42,109,0.39,83,250,0.33,115,261,0.44
Steele,208875,1,1,1.00,41,75,0.55,0,4,0.00,0,1,0.00,2,5,0.40
Romano,201437,12,16,0.75,30,73,0.41,33,77,0.43,85,200,0.42,23,49,0.47
Brewer,202701,6,13,0.46,24,41,0.59,31,69,0.45,34,99,0.34,27,50,0.54
Alston,206632,0,0,0.00,24,54,0.44,2,4,0.50,1,4,0.25,0,0,0.00
Green,192798,2,4,0.50,34,53,0.64,2,5,0.40,2,3,0.67,9,16,0.56
Cecil,208596,0,1,0.00,0,2,0.00,0,1,0.00,3,11,0.27,4,4,1.00
Richardson,207908,0,0,0.00,1,1,1.00,1,1,1.00,0,0,0.00,0,0,0.00
Hathaway,207510,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Smalls,205822,0,0,0.00,1,7,0.14,1,5,0.20,4,14,0.29,2,3,0.67
Lee,222530,0,0,0.00,6,13,0.46,1,3,0.33,0,2,0.00,0,0,0.00
Stanton,205707,1,4,0.25,179,290,0.62,8,22,0.36,3,4,0.75,9,14,0.64
Meyers,189704,18,25,0.72,58,75,0.77,76,184,0.41,0,5,0.00,15,27,0.56
Moller,208644,5,5,1.00,3,4,0.75,3,14,0.21,9,27,0.33,8,20,0.40
Moses,208937,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Esposito,206987,0,0,0.00,0,2,0.00,0,0,0.00,0,2,0.00,0,0,0.00
Farr,198460,0,0,0.00,31,55,0.56,4,5,0.80,0,0,0.00,2,4,0.50
Calderon,207477,9,11,0.82,4,10,0.40,1,9,0.11,2,9,0.22,2,7,0.29
Manley,206045,8,9,0.89,20,37,0.54,12,37,0.32,28,84,0.33,9,21,0.43
Leblanc,190159,14,18,0.78,34,56,0.61,47,86,0.55,55,151,0.36,34,89,0.38
Collins,194007,5,6,0.83,232,341,0.68,7,21,0.33,0,0,0.00,6,10,0.60
Temple,198848,42,53,0.79,36,71,0.51,62,109,0.57,113,351,0.32,80,182,0.44
Suarez,204903,47,58,0.81,11,19,0.58,43,84,0.51,71,194,0.37,65,142,0.46
