Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Vinson,195786,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Henning,185916,20,28,0.71,64,121,0.53,83,178,0.47,135,362,0.37,38,94,0.40
Russell,194645,3,6,0.50,123,279,0.44,39,84,0.46,8,40,0.20,25,51,0.49
Wylie,196979,1,1,1.00,62,134,0.46,29,73,0.40,12,31,0.39,5,10,0.50
Lockhart,187411,23,23,1.00,49,85,0.58,34,94,0.36,110,331,0.33,17,35,0.49
Black,197018,24,27,0.89,9,12,0.75,16,50,0.32,31,100,0.31,24,77,0.31
Araujo,208394,0,0,0.00,2,2,1.00,0,1,0.00,0,0,0.00,0,0,0.00
James,184502,8,11,0.73,5,11,0.45,15,31,0.48,16,61,0.26,28,59,0.47
Yates,199718,0,0,0.00,0,1,0.00,0,2,0.00,1,2,0.50,0,0,0.00
Taylor,193727,2,2,1.00,5,9,0.56,3,13,0.23,6,22,0.27,3,10,0.30
Carrington,193064,0,0,0.00,14,22,0.64,1,4,0.25,0,0,0.00,1,1,1.00
Valle,188153,1,2,0.50,80,163,0.49,4,13,0.31,5,24,0.21,10,19,0.53
Knott,185358,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Musial,199052,1,2,0.50,1,3,0.33,4,9,0.44,6,21,0.29,1,2,0.50
Denton,180368,13,25,0.52,53,96,0.55,59,111,0.53,96,229,0.42,75,161,0.47
Watt,189180,3,4,0.75,95,162,0.59,5,10,0.50,0,0,0.00,12,16,0.75
Hurst,183579,11,13,0.85,289,430,0.67,17,35,0.49,0,0,0.00,26,59,0.44
Gaddis,188877,42,72,0.58,23,36,0.64,71,131,0.54,82,218,0.38,137,297,0.46
Hicks,196165,46,70,0.66,16,25,0.64,48,117,0.41,56,145,0.39,114,241,0.47
Palmer,199790,1,1,1.00,0,0,0.00,0,2,0.00,0,1,0.00,0,1,0.00
Bolin,191937,0,0,0.00,3,3,1.00,2,5,0.40,4,12,0.33,0,3,0.00
Tygart,187912,0,0,0.00,67,98,0.68,1,5,0.20,0,0,0.00,0,2,0.00
Weiss,182523,4,4,1.00,45,71,0.63,7,22,0.32,3,6,0.50,8,20,0.40
Fingers,179105,12,18,0.67,27,41,0.66,16,55,0.29,26,65,0.40,41,83,0.49
Jaimes,195191,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Key,181283,47,67,0.70,9,20,0.45,45,107,0.42,36,102,0.35,195,389,0.50
Rockwell,191145,7,7,1.00,49,96,0.51,28,65,0.43,55,155,0.35,14,25,0.56
Beasley,179884,3,4,0.75,205,351,0.58,15,47,0.32,18,48,0.38,32,67,0.48
Glover,181983,2,3,0.67,206,357,0.58,17,34,0.50,10,23,0.43,9,17,0.53
Farnsworth,190543,40,53,0.75,30,49,0.61,42,115,0.37,47,156,0.30,77,158,0.49
Campbell,186946,65,93,0.70,15,23,0.65,73,173,0.42,58,154,0.38,256,542,0.47
Lowe,184271,2,4,0.50,75,129,0.58,9,19,0.47,4,14,0.29,13,23,0.57
Ahmed,195418,3,6,0.50,40,67,0.60,3,12,0.25,4,12,0.33,12,27,0.44
Herrera,193070,5,5,1.00,27,43,0.63,21,46,0.46,42,100,0.42,7,8,0.88
Lombardo,192583,22,31,0.71,12,17,0.71,28,63,0.44,10,25,0.40,65,161,0.40
Palmer,192562,0,0,0.00,2,3,0.67,1,2,0.50,0,4,0.00,0,3,0.00
Bannon,189670,7,9,0.78,43,105,0.41,42,109,0.39,46,140,0.33,29,59,0.49
Reddick,183973,0,2,0.00,223,433,0.52,36,65,0.55,26,49,0.53,7,18,0.39
Grimes,197472,0,1,0.00,34,75,0.45,7,19,0.37,2,7,0.29,5,16,0.31
Long,200654,29,36,0.81,32,48,0.67,18,65,0.28,34,150,0.23,29,49,0.59
Caudill,186286,35,50,0.70,36,61,0.59,89,219,0.41,8,29,0.28,101,215,0.47
Bender,200801,7,10,0.70,3,5,0.60,3,10,0.30,10,30,0.33,10,19,0.53
Garnett,198917,5,6,0.83,6,7,0.86,3,12,0.25,19,67,0.28,2,8,0.25
Blackman,193680,1,3,0.33,115,213,0.54,8,20,0.40,2,4,0.50,8,23,0.35
Kaczmarek,189812,0,1,0.00,18,37,0.49,15,39,0.38,4,12,0.33,5,9,0.56
Dodd,186486,1,1,1.00,4,5,0.80,1,4,0.25,4,15,0.27,1,4,0.25
Reese,193465,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wisniewski,213170,1,1,1.00,2,4,0.50,4,6,0.67,4,15,0.27,1,2,0.50
Cloud,194174,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Deaton,185633,25,34,0.74,28,55,0.51,37,95,0.39,42,126,0.33,88,184,0.48
Page,187856,2,2,1.00,177,277,0.64,30,78,0.38,34,101,0.34,5,12,0.42
Cowley,185995,2,3,0.67,170,269,0.63,28,54,0.52,19,45,0.42,10,25,0.40
Moya,193046,25,39,0.64,7,19,0.37,31,79,0.39,51,164,0.31,61,135,0.45
Camarillo,185582,45,64,0.70,30,41,0.73,47,96,0.49,127,313,0.41,92,211,0.44
Crawford,197177,0,1,0.00,5,12,0.42,0,2,0.00,0,2,0.00,1,1,1.00
Boyle,191575,6,8,0.75,127,220,0.58,13,21,0.62,0,1,0.00,16,33,0.48
Adams,187843,3,5,0.60,1,6,0.17,6,12,0.50,5,16,0.31,4,15,0.27
Cecil,186423,3,4,0.75,1,1,1.00,1,6,0.17,5,13,0.38,2,3,0.67
Esquivel,184415,6,11,0.55,12,24,0.50,21,45,0.47,17,55,0.31,19,36,0.53
King,193085,12,14,0.86,9,17,0.53,23,51,0.45,64,167,0.38,6,14,0.43
Potts,193656,11,17,0.65,81,171,0.47,40,110,0.36,41,122,0.34,52,117,0.44
Massey,194560,5,10,0.50,72,150,0.48,10,24,0.42,8,16,0.50,21,36,0.58
James,193810,2,2,1.00,111,209,0.53,34,73,0.47,12,33,0.36,11,28,0.39
Enberg,187948,48,71,0.68,44,102,0.43,70,155,0.45,81,247,0.33,127,246,0.52
Quinn,184982,40,72,0.56,15,34,0.44,62,185,0.34,6,21,0.29,214,432,0.50
Booker,196847,14,17,0.82,16,27,0.59,15,32,0.47,35,93,0.38,3,12,0.25
Cannon,195588,2,2,1.00,16,30,0.53,18,39,0.46,27,79,0.34,3,12,0.25
Alvarado,185643,8,12,0.67,5,11,0.45,24,54,0.44,10,22,0.45,41,90,0.46
Reyna,210946,0,0,0.00,1,1,1.00,1,3,0.33,1,5,0.20,0,0,0.00
Daly,200939,0,0,0.00,3,4,0.75,0,1,0.00,0,0,0.00,0,0,0.00
Bayer,180244,17,21,0.81,82,136,0.60,82,187,0.44,90,286,0.31,24,43,0.56
Bell,182648,2,6,0.33,88,159,0.55,13,32,0.41,13,36,0.36,9,22,0.41
Richards,195647,0,0,0.00,56,120,0.47,5,21,0.24,4,8,0.50,1,6,0.17
Graves,192496,34,45,0.76,18,36,0.50,24,69,0.35,59,155,0.38,58,120,0.48
Owens,180859,41,48,0.85,37,57,0.65,53,118,0.45,183,465,0.39,94,221,0.43
Reese,179902,15,16,0.94,35,59,0.59,10,38,0.26,25,83,0.30,8,18,0.44
Peck,178685,1,1,1.00,76,121,0.63,7,10,0.70,9,16,0.56,6,11,0.55
Carman,199987,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Schmidt,192966,5,8,0.62,5,8,0.62,4,12,0.33,7,24,0.29,5,9,0.56
Stokes,194933,1,1,1.00,5,9,0.56,3,8,0.38,3,11,0.27,2,7,0.29
Harrison,184587,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Duffy,192778,18,28,0.64,32,60,0.53,51,116,0.44,98,282,0.35,48,114,0.42
Tripp,185184,1,1,1.00,90,176,0.51,32,60,0.53,25,62,0.40,6,15,0.40
Gavin,190573,5,5,1.00,174,315,0.55,3,7,0.43,1,2,0.50,30,54,0.56
Whitehead,184323,40,52,0.77,27,49,0.55,38,82,0.46,84,215,0.39,76,188,0.40
Burt,181961,51,58,0.88,29,59,0.49,27,74,0.36,128,344,0.37,27,69,0.39
Sams,194428,0,0,0.00,49,99,0.49,1,4,0.25,4,11,0.36,2,7,0.29
Luca,189985,21,24,0.88,8,12,0.67,32,78,0.41,0,1,0.00,17,38,0.45
Sparks,183617,14,17,0.82,40,54,0.74,17,42,0.40,23,58,0.40,34,55,0.62
Glick,200769,13,23,0.57,5,10,0.50,11,34,0.32,16,74,0.22,11,18,0.61
Lima,196534,1,1,1.00,29,68,0.43,6,13,0.46,8,16,0.50,4,7,0.57
Cramer,195237,0,0,0.00,0,0,0.00,1,1,1.00,1,4,0.25,0,0,0.00
Gipson,187847,16,23,0.70,62,105,0.59,51,116,0.44,74,182,0.41,52,112,0.46
Sexton,190255,2,3,0.67,90,187,0.48,43,97,0.44,34,95,0.36,10,22,0.45
Parnell,190940,1,3,0.33,192,318,0.60,17,34,0.50,19,55,0.35,12,23,0.52
Banks,185444,33,49,0.67,44,73,0.60,60,131,0.46,110,329,0.33,52,115,0.45
Saunders,179007,27,36,0.75,15,33,0.45,42,115,0.37,55,145,0.38,67,157,0.43
Pittman,183700,2,2,1.00,36,66,0.55,6,16,0.38,9,24,0.38,10,23,0.43
Burr,179828,48,75,0.64,12,22,0.55,35,95,0.37,28,87,0.32,195,370,0.53
Blank,196213,4,8,0.50,95,168,0.57,9,23,0.39,4,25,0.16,23,74,0.31
Graham,195286,4,7,0.57,32,52,0.62,21,48,0.44,35,92,0.38,4,11,0.36
Hargrove,196355,11,16,0.69,28,55,0.51,18,55,0.33,46,121,0.38,35,75,0.47
Rowland,191725,1,3,0.33,213,340,0.63,12,24,0.50,0,2,0.00,7,17,0.41
Moser,189961,2,4,0.50,189,316,0.60,7,16,0.44,0,1,0.00,7,12,0.58
Hardwick,193555,36,49,0.73,23,49,0.47,42,92,0.46,42,128,0.33,85,180,0.47
Maxey,185913,68,90,0.76,15,28,0.54,56,154,0.36,72,175,0.41,227,448,0.51
Sager,187936,5,9,0.56,95,160,0.59,9,21,0.43,1,6,0.17,32,49,0.65
Burns,187169,15,16,0.94,2,8,0.25,15,29,0.52,27,60,0.45,16,36,0.44
Martin,186053,27,38,0.71,63,130,0.48,30,68,0.44,50,146,0.34,68,137,0.50
Richmond,196477,10,12,0.83,6,15,0.40,9,33,0.27,28,83,0.34,14,37,0.38
O`Shea,198983,0,0,0.00,19,37,0.51,1,6,0.17,0,1,0.00,0,2,0.00
Gonzalez,200117,0,0,0.00,25,32,0.78,1,4,0.25,0,0,0.00,0,0,0.00
Marr,189409,0,0,0.00,0,0,0.00,1,1,1.00,1,2,0.50,0,0,0.00
Hope,188380,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Younger,188316,1,2,0.50,2,7,0.29,3,9,0.33,7,24,0.29,0,4,0.00
Kelley,187932,3,3,1.00,83,153,0.54,8,24,0.33,3,11,0.27,17,35,0.49
Calhoun,183245,1,1,1.00,147,264,0.56,5,15,0.33,1,11,0.09,6,10,0.60
Clymer,195581,24,39,0.62,9,14,0.64,19,56,0.34,7,45,0.16,82,174,0.47
Rae,183408,28,40,0.70,26,38,0.68,66,153,0.43,62,221,0.28,89,238,0.37
Acuna,183137,1,2,0.50,33,61,0.54,14,37,0.38,20,66,0.30,5,16,0.31
Aldridge,195445,0,0,0.00,8,17,0.47,1,4,0.25,0,2,0.00,0,1,0.00
Martini,194496,9,13,0.69,5,11,0.45,10,21,0.48,13,38,0.34,11,23,0.48
Henry,194420,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Lawrence,192134,1,1,1.00,1,2,0.50,0,3,0.00,2,5,0.40,1,6,0.17
Schott,189118,2,3,0.67,78,179,0.44,53,131,0.40,63,165,0.38,16,39,0.41
Wickens,189560,14,24,0.58,43,78,0.55,23,55,0.42,90,226,0.40,26,51,0.51
Ponce,183733,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Hagen,194779,0,0,0.00,2,3,0.67,1,1,1.00,1,2,0.50,0,0,0.00
Wen,183286,14,19,0.74,55,96,0.57,50,113,0.44,112,296,0.38,13,40,0.33
Vann,188181,4,8,0.50,169,302,0.56,7,16,0.44,0,3,0.00,28,72,0.39
Day,198178,3,3,1.00,127,216,0.59,3,13,0.23,1,12,0.08,8,17,0.47
Hicks,197002,14,16,0.88,48,68,0.71,27,78,0.35,51,162,0.31,31,54,0.57
Horn,185003,52,92,0.57,18,31,0.58,71,186,0.38,60,169,0.36,326,626,0.52
Stewart,197378,1,1,1.00,2,5,0.40,2,4,0.50,5,13,0.38,4,7,0.57
McNamara,197148,0,0,0.00,0,0,0.00,2,2,1.00,0,2,0.00,0,0,0.00
Chapman,187467,2,2,1.00,2,3,0.67,4,6,0.67,9,21,0.43,3,3,1.00
Porter,199060,0,0,0.00,7,17,0.41,3,6,0.50,0,1,0.00,0,3,0.00
Scott,201314,31,42,0.74,31,54,0.57,33,88,0.38,43,119,0.36,43,83,0.52
Hildebrand,198214,0,0,0.00,14,29,0.48,0,3,0.00,0,1,0.00,0,1,0.00
Allen,192254,2,2,1.00,7,11,0.64,4,13,0.31,8,22,0.36,4,10,0.40
Gordon,194952,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bair,188079,10,16,0.62,20,78,0.26,42,99,0.42,43,146,0.29,42,88,0.48
Peterson,192050,1,3,0.33,138,259,0.53,16,39,0.41,7,32,0.22,9,20,0.45
Becerra,186804,2,2,1.00,241,393,0.61,10,29,0.34,5,11,0.45,9,26,0.35
Munro,204894,33,49,0.67,25,41,0.61,28,100,0.28,47,132,0.36,84,186,0.45
Scales,188054,95,141,0.67,20,42,0.48,70,175,0.40,49,149,0.33,310,641,0.48
Wheat,187050,1,4,0.25,27,46,0.59,4,10,0.40,4,10,0.40,8,13,0.62
Lucas,184907,28,35,0.80,14,18,0.78,21,60,0.35,28,75,0.37,47,104,0.45
Harkins,183416,5,5,1.00,9,18,0.50,14,28,0.50,9,19,0.47,6,24,0.25
Healey,185158,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00
Shaw,183732,0,0,0.00,8,20,0.40,0,0,0.00,0,0,0.00,0,0,0.00
Kambou,204162,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wardle,201450,10,17,0.59,69,131,0.53,22,56,0.39,14,44,0.32,44,86,0.51
Mackenzie,198543,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Keeler,184339,3,5,0.60,49,81,0.60,39,72,0.54,77,205,0.38,10,24,0.42
Chamberlain,190684,0,0,0.00,141,256,0.55,15,35,0.43,7,31,0.23,3,10,0.30
Li,199816,0,1,0.00,61,122,0.50,6,10,0.60,4,11,0.36,3,7,0.43
Lauer,186680,70,85,0.82,35,62,0.56,58,142,0.41,122,279,0.44,193,390,0.49
McDonald,185373,77,95,0.81,26,44,0.59,66,161,0.41,96,233,0.41,305,626,0.49
Monk,191569,0,1,0.00,38,78,0.49,9,23,0.39,2,6,0.33,2,4,0.50
Powell,188360,0,0,0.00,4,5,0.80,4,6,0.67,1,5,0.20,1,4,0.25
Ross,186279,19,31,0.61,11,16,0.69,20,58,0.34,32,78,0.41,60,124,0.48
Rhodes,186086,3,3,1.00,26,53,0.49,25,56,0.45,32,99,0.32,4,12,0.33
Ma,200917,0,0,0.00,83,160,0.52,4,10,0.40,2,11,0.18,1,7,0.14
Russo,200402,14,21,0.67,6,15,0.40,20,48,0.42,24,67,0.36,34,89,0.38
Saunders,191292,0,1,0.00,0,0,0.00,3,4,0.75,1,4,0.25,0,0,0.00
Bellamy,189502,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Little,185616,12,19,0.63,52,97,0.54,54,113,0.48,100,285,0.35,40,74,0.54
McGarry,188163,0,2,0.00,236,385,0.61,11,20,0.55,0,0,0.00,16,31,0.52
Buckner,187147,4,6,0.67,233,378,0.62,2,8,0.25,0,1,0.00,11,24,0.46
Filippini,185508,34,45,0.76,41,66,0.62,43,97,0.44,127,347,0.37,35,87,0.40
Bates,186372,61,90,0.68,12,22,0.55,55,140,0.39,50,133,0.38,195,460,0.42
Moeller,189209,3,4,0.75,150,224,0.67,5,15,0.33,0,0,0.00,7,12,0.58
Tillman,188511,0,0,0.00,8,15,0.53,7,17,0.41,11,22,0.50,3,4,0.75
Duval,185043,23,30,0.77,12,19,0.63,23,51,0.45,0,2,0.00,41,83,0.49
Scott,201068,8,11,0.73,5,9,0.56,8,19,0.42,13,37,0.35,4,12,0.33
Bruce,183789,0,0,0.00,1,1,1.00,3,7,0.43,2,6,0.33,3,10,0.30
Lucero,186816,0,1,0.00,3,6,0.50,2,2,1.00,0,0,0.00,2,3,0.67
Pagan,194708,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Mercer,191153,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hairston,180511,17,22,0.77,86,148,0.58,53,128,0.41,104,257,0.40,31,73,0.42
Hubbard,179285,4,8,0.50,177,304,0.58,44,91,0.48,36,94,0.38,8,22,0.36
Solis,201834,0,0,0.00,121,223,0.54,3,13,0.23,5,10,0.50,1,10,0.10
Tafoya,180979,81,103,0.79,23,43,0.53,54,127,0.43,51,153,0.33,105,199,0.53
Adams,181840,68,104,0.65,19,33,0.58,88,188,0.47,75,247,0.30,245,511,0.48
Parker,191931,2,2,1.00,107,184,0.58,5,14,0.36,7,20,0.35,7,12,0.58
Huntley,189547,0,0,0.00,0,2,0.00,1,2,0.50,2,7,0.29,1,1,1.00
Fleming,184680,4,4,1.00,20,38,0.53,3,10,0.30,16,45,0.36,1,3,0.33
Burt,184070,26,44,0.59,5,10,0.50,24,65,0.37,35,108,0.32,79,167,0.47
Barrett,207762,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00
Archer,189767,1,4,0.25,0,0,0.00,4,8,0.50,4,15,0.27,1,3,0.33
Casini,200938,1,1,1.00,4,9,0.44,2,2,1.00,2,2,1.00,1,1,1.00
Thomson,210110,0,0,0.00,0,0,0.00,0,0,0.00,0,3,0.00,1,1,1.00
Markham,181576,9,13,0.69,38,80,0.47,43,93,0.46,123,307,0.40,12,25,0.48
Paul,180972,1,1,1.00,291,476,0.61,18,45,0.40,0,2,0.00,12,27,0.44
Platt,179155,2,5,0.40,311,517,0.60,12,23,0.52,1,5,0.20,16,34,0.47
Heredia,184817,11,12,0.92,33,74,0.45,18,43,0.42,40,114,0.35,11,31,0.35
East,187472,18,34,0.53,9,17,0.53,22,70,0.31,43,143,0.30,63,136,0.46
Howard,196911,1,1,1.00,4,8,0.50,12,18,0.67,10,38,0.26,1,4,0.25
Hopper,196162,2,3,0.67,2,4,0.50,2,11,0.18,2,7,0.29,4,7,0.57
Houck,194628,0,0,0.00,1,4,0.25,0,0,0.00,1,1,1.00,0,0,0.00
Love,191655,28,43,0.65,8,14,0.57,13,41,0.32,35,114,0.31,13,23,0.57
Cox,188356,1,2,0.50,42,87,0.48,3,13,0.23,0,1,0.00,2,12,0.17
Durbin,195095,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Brown,188262,36,48,0.75,56,107,0.52,39,94,0.41,80,237,0.34,49,109,0.45
Haskell,178743,0,2,0.00,73,154,0.47,54,121,0.45,73,218,0.33,11,19,0.58
Mao,184772,3,4,0.75,191,322,0.59,12,39,0.31,14,31,0.45,14,26,0.54
Hammond,187565,24,33,0.73,40,76,0.53,32,95,0.34,125,367,0.34,9,27,0.33
Galarraga,181763,49,54,0.91,36,51,0.71,16,44,0.36,71,202,0.35,47,94,0.50
Olivera,196305,22,29,0.76,8,11,0.73,16,46,0.35,28,74,0.38,46,101,0.46
Hyatt,189635,1,1,1.00,37,56,0.66,0,0,0.00,2,8,0.25,2,6,0.33
Lucia,189517,0,1,0.00,58,103,0.56,4,12,0.33,3,16,0.19,1,4,0.25
Arnett,186277,8,11,0.73,18,29,0.62,16,40,0.40,47,153,0.31,5,13,0.38
Love,186526,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lamb,200129,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Brady,186068,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Bowling,190793,20,29,0.69,12,36,0.33,24,58,0.41,90,237,0.38,38,79,0.48
Whittaker,212362,1,2,0.50,45,104,0.43,10,27,0.37,3,13,0.23,10,24,0.42
Shaw,185364,7,15,0.47,189,347,0.54,8,15,0.53,9,29,0.31,48,93,0.52
Mullins,188747,15,17,0.88,24,52,0.46,41,111,0.37,5,17,0.29,24,58,0.41
Turner,192122,10,13,0.77,38,80,0.47,58,125,0.46,115,372,0.31,16,37,0.43
Jacobsen,199624,2,2,1.00,15,33,0.45,3,10,0.30,0,2,0.00,5,9,0.56
Polk,196461,17,23,0.74,20,40,0.50,47,115,0.41,41,133,0.31,39,94,0.41
Russo,191922,0,0,0.00,20,38,0.53,0,0,0.00,1,1,1.00,6,10,0.60
Pope,188321,0,0,0.00,1,4,0.25,2,5,0.40,0,1,0.00,0,2,0.00
Flowers,194446,1,1,1.00,1,2,0.50,2,3,0.67,1,13,0.08,0,3,0.00
Lord,207426,2,3,0.67,8,11,0.73,10,27,0.37,13,42,0.31,6,12,0.50
Westfall,186717,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McCoy,196218,0,0,0.00,1,3,0.33,0,0,0.00,0,3,0.00,1,1,1.00
Holm,191692,28,42,0.67,35,77,0.45,41,106,0.39,83,198,0.42,98,194,0.51
Michaels,184092,10,10,1.00,210,325,0.65,10,38,0.26,11,38,0.29,35,84,0.42
Howard,190655,11,15,0.73,234,364,0.64,12,34,0.35,0,2,0.00,54,114,0.47
Sturm,189764,26,38,0.68,14,26,0.54,25,70,0.36,59,171,0.35,43,76,0.57
Wilkins,181472,61,84,0.73,28,51,0.55,61,162,0.38,106,309,0.34,216,444,0.49
Keefe,198069,0,0,0.00,14,29,0.48,3,8,0.38,4,5,0.80,2,4,0.50
Sutton,197529,8,9,0.89,12,18,0.67,17,30,0.57,8,42,0.19,13,26,0.50
Baldwin,192091,0,0,0.00,0,0,0.00,0,3,0.00,1,2,0.50,0,0,0.00
Sampson,189951,6,9,0.67,15,35,0.43,15,58,0.26,39,115,0.34,4,15,0.27
Barrett,204562,5,8,0.62,58,107,0.54,5,8,0.62,0,0,0.00,15,29,0.52
Ventura,193138,0,0,0.00,0,0,0.00,0,0,0.00,3,4,0.75,0,0,0.00
Amar,195002,0,0,0.00,0,0,0.00,1,1,1.00,2,3,0.67,0,0,0.00
Harlan,188190,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Munoz,186321,4,5,0.80,48,87,0.55,21,58,0.36,2,8,0.25,11,31,0.35
Snyder,179582,29,44,0.66,231,393,0.59,19,62,0.31,2,4,0.50,116,222,0.52
Caswell,182585,9,9,1.00,120,201,0.60,13,43,0.30,17,43,0.40,23,56,0.41
Belcher,195707,11,12,0.92,19,38,0.50,34,65,0.52,41,137,0.30,12,24,0.50
Sherwood,183489,18,24,0.75,14,36,0.39,38,77,0.49,76,206,0.37,21,51,0.41
Schott,195802,0,0,0.00,0,0,0.00,0,0,0.00,2,2,1.00,0,0,0.00
Finley,189887,4,7,0.57,18,41,0.44,21,50,0.42,33,116,0.28,13,31,0.42
Rose,185748,6,6,1.00,24,37,0.65,6,11,0.55,12,31,0.39,2,5,0.40
Dennis,184727,1,1,1.00,108,207,0.52,16,31,0.52,24,73,0.33,7,18,0.39
James,179525,45,64,0.70,7,12,0.58,37,91,0.41,23,63,0.37,184,374,0.49
Duckworth,185245,24,36,0.67,86,151,0.57,66,136,0.49,108,262,0.41,51,119,0.43
Sousa,197698,6,9,0.67,125,206,0.61,12,29,0.41,12,33,0.36,26,59,0.44
Rozman,197802,3,4,0.75,188,306,0.61,10,34,0.29,13,23,0.57,16,34,0.47
Blanchard,199685,33,47,0.70,18,35,0.51,48,109,0.44,50,154,0.32,75,135,0.56
Stowe,191272,55,74,0.74,22,28,0.79,80,190,0.42,13,31,0.42,170,362,0.47
Humphreys,199506,2,5,0.40,44,76,0.58,25,58,0.43,47,124,0.38,9,13,0.69
Rossi,191635,30,43,0.70,5,8,0.62,28,63,0.44,17,53,0.32,108,228,0.47
Wagoner,186012,7,8,0.88,13,20,0.65,10,22,0.45,14,50,0.28,6,18,0.33
Hayes,183564,5,6,0.83,13,25,0.52,10,21,0.48,13,42,0.31,10,13,0.77
Mueller,192024,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00
McLaughlin,199872,0,0,0.00,11,21,0.52,0,0,0.00,0,0,0.00,0,0,0.00
Simon,199133,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ahlstrom,193270,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Clinton,179252,5,12,0.42,65,106,0.61,15,46,0.33,26,81,0.32,29,68,0.43
Kelly,185870,1,1,1.00,83,142,0.58,12,30,0.40,15,42,0.36,7,15,0.47
Kemp,182680,1,1,1.00,98,161,0.61,3,6,0.50,0,0,0.00,3,4,0.75
Agosto,188203,40,53,0.75,40,52,0.77,41,93,0.44,76,252,0.30,55,124,0.44
Akins,184329,47,72,0.65,18,43,0.42,71,164,0.43,67,234,0.29,204,456,0.45
Cole,179214,31,42,0.74,24,37,0.65,35,76,0.46,86,205,0.42,119,216,0.55
Jean,199575,2,3,0.67,12,18,0.67,2,3,0.67,0,4,0.00,2,4,0.50
McFarland,197991,1,8,0.12,15,31,0.48,17,42,0.40,48,111,0.43,9,16,0.56
Pierre,194813,2,2,1.00,58,103,0.56,9,18,0.50,9,27,0.33,6,12,0.50
Gallardo,191277,0,0,0.00,30,61,0.49,20,36,0.56,26,67,0.39,1,4,0.25
Cope,185947,22,25,0.88,34,64,0.53,37,83,0.45,105,286,0.37,6,13,0.46
Richard,190662,5,6,0.83,100,181,0.55,74,175,0.42,124,337,0.37,18,35,0.51
Gibbs,204290,1,2,0.50,81,174,0.47,14,27,0.52,1,15,0.07,10,27,0.37
Cox,199320,2,3,0.67,48,98,0.49,1,2,0.50,1,7,0.14,8,17,0.47
Bailey,179019,11,20,0.55,9,23,0.39,28,62,0.45,56,153,0.37,16,29,0.55
Karlsson,183152,2,2,1.00,0,1,0.00,3,5,0.60,2,5,0.40,2,10,0.20
York,190369,1,5,0.20,18,36,0.50,1,1,1.00,2,2,1.00,10,18,0.56
Wilcox,189319,14,27,0.52,13,25,0.52,14,38,0.37,28,84,0.33,46,89,0.52
Wood,187645,4,6,0.67,17,35,0.49,19,48,0.40,12,52,0.23,18,34,0.53
Mullan,184611,10,13,0.77,1,4,0.25,11,22,0.50,13,36,0.36,38,65,0.58
Bowser,195342,22,32,0.69,10,31,0.32,52,114,0.46,82,234,0.35,38,73,0.52
Gilliland,200791,0,1,0.00,47,94,0.50,16,39,0.41,9,36,0.25,4,14,0.29
Shackleford,198656,1,1,1.00,2,4,0.50,0,2,0.00,0,0,0.00,3,7,0.43
McNally,188759,0,0,0.00,2,3,0.67,0,0,0.00,0,0,0.00,0,1,0.00
Barrow,188832,63,100,0.63,22,41,0.54,63,160,0.39,62,174,0.36,202,386,0.52
Brunson,195231,0,0,0.00,55,106,0.52,3,6,0.50,1,4,0.25,1,8,0.12
